steamid,appid,playtime_forever
76561199864592327,1119730,77
76561199864592327,1222140,911
76561199864592327,1568590,9
76561199864592327,1677740,94
76561199864592327,2149010,78
76561199864592327,3678970,1126
76561199761815865,70,98
76561199761815865,220,571
76561199761815865,320,63
76561199761815865,400,125
76561199761815865,550,172
76561199761815865,620,496
76561199761815865,730,4224
76561199761815865,17520,20
76561199761815865,204360,75
76561199761815865,223470,418
76561199761815865,223710,35
76561199761815865,223750,61
76561199761815865,236390,309
76561199761815865,238460,13
76561199761815865,250900,362
76561199761815865,252490,5672
76561199761815865,262410,41
76561199761815865,291550,544
76561199761815865,326360,17
76561199761815865,332950,11
76561199761815865,346900,63
76561199761815865,385770,76
76561199761815865,431240,48
76561199761815865,459820,31
76561199761815865,513000,475
76561199761815865,552390,28
76561199761815865,578080,46
76561199761815865,581660,278
76561199761815865,588430,33
76561199761815865,599140,2
76561199761815865,613100,87
76561199761815865,645260,878
76561199761815865,666220,9
76561199761815865,734750,9
76561199761815865,766570,913
76561199761815865,787790,8
76561199761815865,822240,12
76561199761815865,823130,22
76561199761815865,1046930,265
76561199761815865,1053710,1
76561199761815865,1118200,520
76561199761815865,1258080,74
76561199761815865,1280770,25
76561199761815865,1282270,958
76561199761815865,1292630,13
76561199761815865,1456200,1
76561199761815865,1568590,18
76561199761815865,1665460,189
76561199761815865,1721470,20
76561199761815865,1818450,29
76561199761815865,1942280,348
76561199761815865,1961460,88
76561199761815865,2141730,576
76561199761815865,2623090,6
76561199761815865,2918150,38
76561199761815865,2976910,138
76561199761815865,3037410,142
76561199761815865,3127280,8
76561199761815865,3144950,1
76561199761815865,3199170,117
76561199761815865,3664010,20
76561199761815865,3983810,7
76561199761815865,4465480,149
76561199790173584,400,328
76561199790173584,620,222
76561199790173584,730,553
76561199790173584,4000,360
76561199790173584,104600,3
76561199790173584,322170,150
76561199790173584,508440,36
76561199790173584,555750,6
76561199790173584,634150,1
76561199790173584,640700,86
76561199790173584,700330,70
76561199790173584,1269500,42
76561199790173584,1721470,835
76561199790173584,1818450,215
76561199790173584,2835570,2
76561199790173584,3144950,2
76561199790173584,3889960,20
76561199103668866,10,231
76561199103668866,220,1080
76561199103668866,400,347
76561199103668866,440,3978
76561199103668866,550,253
76561199103668866,620,7009
76561199103668866,730,2475
76561199103668866,4000,33905
76561199103668866,33100,2575
76561199103668866,211500,11
76561199103668866,218620,447
76561199103668866,224260,22
76561199103668866,227300,11363
76561199103668866,236390,2956
76561199103668866,256330,360
76561199103668866,270850,14
76561199103668866,270880,1107
76561199103668866,304930,175
76561199103668866,322170,7833
76561199103668866,331470,31
76561199103668866,387990,1390
76561199103668866,424840,4707
76561199103668866,444200,6646
76561199103668866,493490,695
76561199103668866,516750,15178
76561199103668866,527450,4760
76561199103668866,578080,14
76561199103668866,673660,1
76561199103668866,675010,2734
76561199103668866,739630,3375
76561199103668866,752590,956
76561199103668866,796130,2
76561199103668866,871720,43
76561199103668866,945360,8131
76561199103668866,1118200,9297
76561199103668866,1180380,4793
76561199103668866,1280770,18
76561199103668866,1364390,65
76561199103668866,1421250,5882
76561199103668866,1469280,2616
76561199103668866,1533390,2
76561199103668866,1625450,304
76561199103668866,1712830,117
76561199103668866,1721470,148
76561199103668866,1782210,115
76561199103668866,1977530,252
76561199103668866,2075070,261
76561199103668866,2709570,31
76561198208272697,400,174
76561198208272697,620,951
76561198208272697,3300,45
76561198208272697,3590,1929
76561198208272697,78000,126
76561198208272697,219150,22
76561198208272697,222440,2493
76561198208272697,222940,2126
76561198208272697,236430,19156
76561198208272697,239030,399
76561198208272697,245170,2510
76561198208272697,250900,231
76561198208272697,253750,2125
76561198208272697,262060,1728
76561198208272697,264710,6761
76561198208272697,268850,23346
76561198208272697,271590,318
76561198208272697,286690,37
76561198208272697,307780,3936
76561198208272697,310950,20510
76561198208272697,311690,112
76561198208272697,312520,5116
76561198208272697,335300,54
76561198208272697,335670,3846
76561198208272697,348550,11356
76561198208272697,357190,309
76561198208272697,365670,51
76561198208272697,367520,2554
76561198208272697,374320,7437
76561198208272697,383980,213
76561198208272697,390560,99
76561198208272697,391540,453
76561198208272697,397740,181
76561198208272697,413150,863
76561198208272697,427520,4875
76561198208272697,435150,17764
76561198208272697,447530,103
76561198208272697,453480,31565
76561198208272697,457140,5702
76561198208272697,460950,1040
76561198208272697,477160,132
76561198208272697,504230,3397
76561198208272697,519860,45
76561198208272697,524220,5825
76561198208272697,528230,54
76561198208272697,548430,688
76561198208272697,553310,38
76561198208272697,553420,1199
76561198208272697,570940,925
76561198208272697,577690,58
76561198208272697,586140,2354
76561198208272697,588730,191
76561198208272697,595500,482
76561198208272697,601510,35072
76561198208272697,611500,5043
76561198208272697,632360,4615
76561198208272697,632470,64
76561198208272697,646570,1440
76561198208272697,650700,278
76561198208272697,658850,365
76561198208272697,684200,59
76561198208272697,686060,4490
76561198208272697,698780,487
76561198208272697,702670,101
76561198208272697,719750,922
76561198208272697,774171,637
76561198208272697,774361,73
76561198208272697,782330,1000
76561198208272697,813230,528
76561198208272697,814370,9898
76561198208272697,814540,383
76561198208272697,817510,124
76561198208272697,881100,22403
76561198208272697,892970,58
76561198208272697,914710,136
76561198208272697,916730,391
76561198208272697,940680,67
76561198208272697,945360,739
76561198208272697,953490,424
76561198208272697,972660,2789
76561198208272697,975680,94
76561198208272697,976310,839
76561198208272697,977950,45
76561198208272697,985890,410
76561198208272697,1002300,2124
76561198208272697,1030300,9302
76561198208272697,1043180,78
76561198208272697,1059990,62
76561198208272697,1061090,66
76561198208272697,1079200,124
76561198208272697,1086940,43021
76561198208272697,1092790,757
76561198208272697,1097150,336
76561198208272697,1102190,997
76561198208272697,1123450,532
76561198208272697,1145360,319
76561198208272697,1150690,282
76561198208272697,1174180,12
76561198208272697,1245620,40527
76561198208272697,1250440,153
76561198208272697,1262350,115
76561198208272697,1281930,5294
76561198208272697,1282730,2711
76561198208272697,1289310,70
76561198208272697,1308380,401
76561198208272697,1313140,2274
76561198208272697,1353230,344
76561198208272697,1364780,37076
76561198208272697,1372280,1425
76561198208272697,1374970,30
76561198208272697,1384160,903
76561198208272697,1422450,34
76561198208272697,1449850,23405
76561198208272697,1454400,179
76561198208272697,1562430,467
76561198208272697,1621690,9170
76561198208272697,1637320,391
76561198208272697,1658150,1059
76561198208272697,1671210,751
76561198208272697,1703340,186
76561198208272697,1772830,279
76561198208272697,1794680,581
76561198208272697,1809540,206
76561198208272697,1818750,27
76561198208272697,1846170,95
76561198208272697,1864950,2898
76561198208272697,1895350,1384
76561198208272697,1940340,887
76561198208272697,1948280,328
76561198208272697,1964040,74
76561198208272697,1970580,3168
76561198208272697,1971870,1716
76561198208272697,1975580,232
76561198208272697,1989270,106
76561198208272697,2012840,39
76561198208272697,2134320,94
76561198208272697,2141910,680
76561198208272697,2171440,6190
76561198208272697,2217000,12241
76561198208272697,2231450,1127
76561198208272697,2252680,373
76561198208272697,2288470,1179
76561198208272697,2357570,3098
76561198208272697,2365810,119
76561198208272697,2870350,2847
76561198208272697,2925510,73
76561198208272697,2985610,280
76561198208272697,3146520,63
76561198208272697,3241660,305
76561198208272697,3243190,170
76561198208272697,3373660,4605
76561198208272697,3527290,7372
76561198208272697,3589100,46
76561198208272697,4576510,1109
76561199861637002,550,3085
76561199861637002,620,287
76561199861637002,4000,378
76561199861637002,105600,223
76561199861637002,113200,1442
76561199861637002,204360,55
76561199861637002,242760,853
76561199861637002,249130,1054
76561199861637002,250900,3104
76561199861637002,264710,2732
76561199861637002,322170,1351
76561199861637002,461040,43
76561199861637002,506610,79
76561199861637002,550010,62
76561199861637002,581660,372
76561199861637002,738060,44
76561199861637002,1281930,120
76561199861637002,1625450,2883
76561199861637002,1721470,33
76561199861637002,1782210,566
76561199861637002,1977530,105
76561199861637002,2149010,233
76561199861637002,2551020,126
76561199861637002,3981100,242
76561198698268684,620,578
76561198698268684,244210,1
76561198698268684,322330,22
76561198698268684,447040,38
76561198698268684,578080,18
76561198698268684,621830,135
76561198698268684,945360,30
76561198698268684,1267540,58
76561198698268684,1943950,146
76561198698268684,2234150,107
76561198698268684,2507950,45
76561198698268684,2709570,81
76561198698268684,2835570,321
76561198722267029,620,188
76561198722267029,730,110
76561198722267029,246620,81
76561198722267029,324810,65
76561198722267029,645630,82
76561198722267029,1127400,330
76561198722267029,1282270,10
76561198722267029,1325860,365
76561198722267029,2064650,143
76561198722267029,2073620,4424
76561198722267029,2074920,3749
76561198722267029,2756830,9
76561198722267029,2835570,33
76561198722267029,3861430,1826
76561198722267029,4147920,24
76561199508593287,220,7
76561199508593287,240,59
76561199508593287,550,712
76561199508593287,620,64
76561199508593287,730,21301
76561199508593287,105600,17633
76561199508593287,108600,36265
76561199508593287,236390,545
76561199508593287,242760,4571
76561199508593287,243470,6
76561199508593287,244210,943
76561199508593287,252490,189
76561199508593287,256330,38
76561199508593287,271590,8504
76561199508593287,280680,5587
76561199508593287,291550,349
76561199508593287,305620,15
76561199508593287,311690,46
76561199508593287,322170,184
76561199508593287,359550,5056
76561199508593287,367520,153
76561199508593287,431960,1840
76561199508593287,438100,612
76561199508593287,438640,59
76561199508593287,454650,473
76561199508593287,471710,22
76561199508593287,635260,482
76561199508593287,714010,1924
76561199508593287,739630,300
76561199508593287,824270,1164
76561199508593287,960090,4367
76561199508593287,960990,56
76561199508593287,1029550,19
76561199508593287,1064610,17
76561199508593287,1070580,33
76561199508593287,1172470,89
76561199508593287,1174180,21
76561199508593287,1208260,10
76561199508593287,1222700,377
76561199508593287,1262560,76
76561199508593287,1262580,855
76561199508593287,1281930,14862
76561199508593287,1326470,154
76561199508593287,1366800,13748
76561199508593287,1454400,31
76561199508593287,1659420,301
76561199508593287,1677740,15
76561199508593287,1782210,11
76561199508593287,1849000,63
76561199508593287,1938090,1118
76561199508593287,1966720,372
76561199508593287,1977530,246
76561199508593287,2003310,23
76561199508593287,2073850,30
76561199508593287,2250040,729
76561199508593287,2305790,39
76561199508593287,2306590,12
76561199508593287,2357570,106
76561199508593287,2378900,424
76561199508593287,2483190,779
76561199508593287,2484110,16
76561199508593287,2524890,22
76561199508593287,2551020,205
76561199508593287,2567870,116
76561199508593287,2641470,40
76561199508593287,2709570,337
76561199508593287,3240220,9510
76561199508593287,3354750,29
76561199508593287,3419430,139
76561199508593287,3472040,743
76561199508593287,3716600,6
76561199790956354,400,140
76561199790956354,620,565
76561199790956354,730,607
76561199790956354,3620,62
76561199790956354,236390,16
76561199790956354,250900,205
76561199790956354,287980,127
76561199790956354,304930,36
76561199790956354,322170,2047
76561199790956354,397950,400
76561199790956354,477160,734
76561199790956354,508440,128
76561199790956354,552100,2900
76561199790956354,613100,16
76561199790956354,641320,483
76561199790956354,684410,274
76561199790956354,687540,37
76561199790956354,977400,33
76561199790956354,1091920,359
76561199790956354,1118200,1678
76561199790956354,1127500,126
76561199790956354,1942280,383
76561199790956354,2141730,52
76561199790956354,2792610,10
76561199790956354,2923300,21
